Area ID,Head segment ID,FRC of head segment,Count seg whip,Head pen rate,Head Ticon ADT,Head avg daily RSS,Avg whip pen rate,Std dev whip seg pen rate,Relat range,Month
1911,1298283253,4,8,0.203,4749,965.032,0.178,0.023,0.334,23-1
1893,976635077,4,1,0.11,12086,1331.774,0.11,0,0,23-1
1911,-102931385,4,9,0.141,6411,906.613,0.132,0.02,0.479,23-1
1912,833537503,4,8,0.202,5447,1100.323,0.154,0.052,0.93,23-1
1912,-1293216947,4,8,0.291,4260,1241.645,0.169,0.059,1.009,23-1
1909,1255424054,4,3,0.203,2822,573.323,0.139,0.057,0.78,23-1
1909,-1246799034,4,3,0.205,2678,548,0.224,0.075,0.647,23-1
1912,-1281565214,4,11,0.149,6569,975.645,0.136,0.025,0.649,23-1
1912,832672730,4,11,0.197,5440,1071.516,0.165,0.03,0.621,23-1
1912,-23048743,4,12,0.188,4433,832.065,0.175,0.02,0.365,23-1
585,-1204486495,4,3,0.235,3510,823.871,0.167,0.059,0.659,23-1
1912,-1202705440,4,16,0.181,4275,771.871,0.115,0.045,1.376,23-1
1912,801464388,4,18,0.228,4127,940.323,0.159,0.023,0.621,23-1
1912,-1202715852,4,18,0.165,4828,795.677,0.14,0.017,0.366,23-1
585,-23038665,4,5,0.148,5244,774.903,0.134,0.024,0.42,23-1
585,23038716,4,4,0.165,3014,498.29,0.181,0.065,0.757,23-1
585,835909182,4,4,0.196,4445,870.839,0.146,0.035,0.554,23-1
1914,1307355311,4,9,0.08,8167,657,0.111,0.034,0.775,23-1
1914,-715157499,4,9,0.136,9755,1325.161,0.09,0.028,0.758,23-1
1917,-1212782191,4,3,0.045,14150,636,0.048,0.003,0.132,23-1
1917,1212784143,4,3,0.059,5689,337.226,0.065,0.006,0.174,23-1
1917,820280196,4,1,0.059,15110,893.968,0.059,0,0,23-1
1917,-820302360,4,3,0.129,6608,854.774,0.106,0.021,0.385,23-1
1914,1216482349,4,13,0.089,9554,854.032,0.088,0.01,0.387,23-1
1917,-1212568981,4,3,0.102,4069,416.742,0.094,0.007,0.14,23-1
1917,1191238382,4,3,0.082,8189,668.548,0.083,0.01,0.243,23-1
1917,-1212851123,4,2,0.085,6039,512.258,0.063,0.032,0.714,23-1
1917,-1212783519,4,5,0.067,8427,563.581,0.073,0.006,0.212,23-1
1915,1131847077,4,3,0.245,2638,645.194,0.195,0.043,0.39,23-1
1914,-722321567,4,13,0.09,11441,1024.194,0.091,0.016,0.663,23-1
1915,1035262962,4,6,0.246,1008,248.226,0.213,0.057,0.576,23-1
1915,-1035262959,4,3,0.192,3201,613.839,0.185,0.025,0.263,23-1
1915,-1131847260,4,6,0.334,847,283.097,0.235,0.072,0.678,23-1
1913,-1115206321000,4,4,0.298,4030,1202.903,0.26,0.029,0.269,23-1
1913,1197313492000,4,4,0.344,4308,1480.968,0.283,0.049,0.371,23-1
1916,1212849996,4,4,0.16,2857,456.742,0.181,0.034,0.408,23-1
1916,-1212849356,4,7,0.228,2766,629.516,0.218,0.032,0.433,23-1
1922,1255282315,4,7,0.108,202,21.742,0.094,0.014,0.4,23-1
1922,-1217607631,4,7,0.064,338,21.677,0.064,0.021,0.943,23-1
1922,41491275,4,9,0.128,431,55.161,0.133,0.025,0.601,23-1
1922,-1111303150,4,7,0.092,873,80.516,0.063,0.014,0.629,23-1
1919,825696695,4,8,0.201,1277,256.548,0.123,0.033,0.822,23-1
1919,825696700,4,5,0.122,6436,785.742,0.129,0.023,0.471,23-1
1919,-1291758472,4,2,0.2,6979,1393.452,0.19,0.013,0.099,23-1
1919,-1291757255,4,7,0.275,1222,335.516,0.296,0.05,0.508,23-1
1919,-1242287764,4,5,0.133,6774,900.419,0.138,0.024,0.462,23-1
1919,-1291757047,4,8,0.163,788,128.677,0.163,0.023,0.453,23-1
1919,825690310,4,2,0.102,11954,1219.355,0.106,0.005,0.073,23-1
1919,825696697,4,8,0.162,6611,1072.161,0.129,0.015,0.379,23-1
1919,1291756380,4,7,0.079,6184,485.484,0.053,0.013,0.702,23-1
1924,-1233395919,4,3,0.108,2545,276,0.092,0.018,0.379,23-1
1924,-1232685161,4,6,0.134,3327,444.871,0.144,0.022,0.354,23-1
1919,-1291756377,4,8,0.143,7469,1070.194,0.136,0.016,0.346,23-1
1924,1233395920,4,2,0.11,1724,190.419,0.145,0.049,0.477,23-1
1924,-115872955,4,8,0.179,2893,517.258,0.143,0.026,0.424,23-1
1926,-1251307195,4,8,0.043,4216,183.387,0.041,0.003,0.187,23-1
1926,-711438574,4,8,0.046,4884,224.581,0.056,0.005,0.301,23-1
1927,1251279575,4,5,0.179,2820,503.935,0.168,0.05,0.74,23-1
1926,1181195291,4,10,0.071,6373,451.839,0.054,0.007,0.481,23-1
1926,-1181195288,4,12,0.068,7522,514.935,0.054,0.008,0.453,23-1
1920,786770162,4,1,0.3,18404,5521.161,0.3,0,0,23-1
1927,-715113421,4,5,0.261,2946,768.226,0.178,0.051,0.685,23-1
1926,-1073487883,4,10,0.053,7279,382.774,0.055,0.005,0.331,23-1
1926,1251316747,4,12,0.056,7263,408.419,0.059,0.007,0.423,23-1
1920,-786746246,4,1,0.315,17815,5609,0.315,0,0,23-1
1920,1119320527,4,2,0.235,20133,4739.161,0.21,0.036,0.239,23-1
1920,-1119320532,4,3,0.208,18169,3784.065,0.208,0.055,0.529,23-1
1930,914878167,4,3,0.322,1436,461.677,0.257,0.057,0.417,23-1
1930,-18793799,4,3,0.229,1492,340.968,0.242,0.04,0.315,23-1
1930,18793877,4,3,0.085,2295,195.871,0.101,0.038,0.71,23-1
1930,18857598,4,5,0.069,3179,220.935,0.086,0.029,0.782,23-1
1930,-18793919,4,4,0.117,2737,320.806,0.124,0.032,0.548,23-1
1930,1304140886,4,3,0.264,1208,318.323,0.168,0.084,0.914,23-1
1921,-1264599732000,4,3,0.16,2026,323.774,0.173,0.013,0.144,23-1
1921,1212182561000,4,4,0.069,4198,291.29,0.075,0.02,0.586,23-1
1929,-1032831678,4,2,0.148,3059,452.613,0.119,0.041,0.485,23-1
1929,1032831679,4,2,0.164,2607,428.355,0.177,0.018,0.146,23-1
1923,1210319031,4,4,0.148,5146,761.258,0.149,0.024,0.365,23-1
1923,-1210344663,4,4,0.131,6718,879.387,0.108,0.016,0.336,23-1
1934,1060796981,4,9,0.096,4599,440.871,0.059,0.017,0.94,23-1
1929,1032831673,4,12,0.202,4419,894.581,0.141,0.022,0.559,23-1
1929,-1281698198,4,12,0.098,5761,565.548,0.101,0.009,0.301,23-1
1934,-1313953768,4,9,0.16,1843,294.581,0.139,0.028,0.641,23-1
1923,-1210344287,4,12,0.096,7483,719.387,0.1,0.03,1.126,23-1
1923,1210484996,4,12,0.122,7188,874.903,0.12,0.035,1.055,23-1
1932,1283339491,4,2,0.224,5837,1305.645,0.215,0.012,0.081,23-1
1933,90959976,4,2,0.071,4621,328.323,0.07,0.001,0.019,23-1
1933,-1186408116,4,2,0.091,3670,333.323,0.098,0.01,0.144,23-1
1932,-1186230345,4,3,0.131,5239,683.742,0.135,0.011,0.142,23-1
1941,-1228688189,4,3,0.157,12617,1974.871,0.143,0.021,0.261,23-1
1941,-1228688191,4,2,0.122,14830,1815.806,0.14,0.025,0.252,23-1
1933,-1219805937,4,10,0.078,4368,339.065,0.089,0.024,0.832,23-1
1941,1306800085,4,3,0.034,5185,175.839,0.044,0.023,0.955,23-1
1941,1306800087,4,3,0.083,2840,235.871,0.118,0.061,0.894,23-1
1933,1219806579,4,10,0.108,5143,557.839,0.088,0.022,0.764,23-1
1932,877795660,4,16,0.087,6074,530.968,0.097,0.011,0.353,23-1
1932,-1219917943,4,17,0.14,5705,797.194,0.11,0.015,0.467,23-1
1941,1228688295,4,2,0.129,13274,1713.968,0.154,0.036,0.326,23-1
1941,1306790738,4,3,0.138,2799,385.903,0.142,0.018,0.246,23-1
1941,1204425475,4,2,0.096,13627,1307.452,0.117,0.029,0.356,23-1
1941,865606517,4,2,0.073,15485,1131.484,0.081,0.011,0.195,23-1
1941,-865606518,4,3,0.116,16483,1909.935,0.101,0.013,0.263,23-1
1941,-1204291831,4,1,0.032,7019,222.29,0.032,0,0,23-1
1941,1306529472,4,3,0.073,5786,421.29,0.058,0.013,0.426,23-1
1941,1204282602,4,2,0.085,9576,813.774,0.101,0.023,0.321,23-1
1941,-1197600846,4,3,0.15,7083,1062.677,0.123,0.026,0.42,23-1
1941,1306529451,4,2,0.02,5461,109.387,0.017,0.004,0.323,23-1
1941,101058909,4,1,0.084,5643,471.677,0.084,0,0,23-1
1941,-895140923,4,1,0.239,2897,693.29,0.239,0,0,23-1
1941,895140927,4,3,0.009,13014,123.29,0.006,0.003,0.881,23-1
1941,895140925,4,2,0.113,5033,566.968,0.115,0.004,0.048,23-1
1941,-1306800247,4,2,0.098,4778,468.161,0.107,0.012,0.163,23-1
1941,-114208579,4,3,0.158,4732,746.355,0.112,0.039,0.639,23-1
1941,-1228534433,4,3,0.149,7134,1061.323,0.138,0.037,0.525,23-1
1941,1085536045,4,4,0.067,8746,582.29,0.084,0.022,0.582,23-1
1941,-1204987432,4,2,0.131,6541,859.548,0.12,0.016,0.186,23-1
1939,1209705773,4,2,0.26,13288,3454.871,0.214,0.066,0.435,23-1
1939,-1209663262,4,4,0.123,16906,2073.71,0.146,0.022,0.354,23-1
1939,-1209357146,4,4,0.118,21604,2554.097,0.121,0.007,0.13,23-1
1939,1209663246,4,4,0.164,14222,2326.258,0.189,0.03,0.342,23-1
1936,-1313961862,4,3,0.137,5023,685.742,0.129,0.01,0.141,23-1
1936,1210015720,4,3,0.08,5801,465.903,0.097,0.014,0.286,23-1
1938,1114331295,4,4,0.064,9942,640,0.056,0.038,1.503,23-1
1936,1313973347,4,8,0.096,4489,432.097,0.112,0.026,0.69,23-1
1938,-1114331293,4,4,0.08,9624,768.419,0.047,0.035,1.716,23-1
1936,-110472573,4,8,0.078,6335,495.323,0.087,0.019,0.598,23-1
1937,123351764,4,2,0.199,4448,886.71,0.1,0.141,2,23-1
1937,-1314042698,4,3,0.115,6741,774.129,0.124,0.013,0.195,23-1
1937,1258704040,4,4,0.116,7838,911.194,0.101,0.011,0.237,23-1
1937,-98008086,4,4,0.114,5030,573.258,0.119,0.016,0.281,23-1
1940,1209442932,4,6,0.111,5404,599.903,0.097,0.027,0.798,23-1
1940,1209462690,4,6,0.082,5477,450.452,0.089,0.021,0.703,23-1
1940,1209461578,4,8,0.092,11088,1019.742,0.097,0.007,0.217,23-1
1940,-1297620963,4,8,0.118,8721,1031.742,0.115,0.009,0.203,23-1
1940,1291772482,4,10,0.123,8112,998.258,0.103,0.013,0.377,23-1
1940,-1209464276,4,10,0.133,7047,940.194,0.115,0.016,0.419,23-1
1945,-1251681241,4,2,0.225,4328,972.097,0.226,0.002,0.016,23-1
1945,1251261068,4,4,0.282,8562,2411.516,0.223,0.057,0.508,23-1
1945,1251365981,4,2,0.161,2392,385.71,0.14,0.03,0.307,23-1
1945,-1251365978,4,2,0.145,2383,345.484,0.146,0.001,0.012,23-1
1945,-1212773852,4,4,0.116,13521,1571.323,0.143,0.029,0.415,23-1
1945,-1251261064,4,8,0.133,10349,1372.419,0.142,0.018,0.416,23-1
1943,-1281952269,4,2,0.19,10433,1983.613,0.263,0.104,0.557,23-1
1943,1281952270,4,2,0.263,13824,3636.968,0.207,0.079,0.539,23-1
1945,836684974,4,8,0.156,8311,1295.194,0.167,0.019,0.342,23-1
1943,1113963474,4,3,0.298,9882,2944.194,0.243,0.049,0.378,23-1
1943,-1283465584,4,4,0.192,10867,2087.29,0.214,0.037,0.358,23-1
1944,-995347544,4,5,0.159,2299,366.194,0.155,0.03,0.496,23-1
1944,1035091484,4,5,0.235,2146,504.806,0.179,0.044,0.629,23-1
1946,-1229987837,4,5,0.109,14508,1576.419,0.108,0.006,0.153,23-1
1946,1112181087,4,5,0.15,12182,1826,0.127,0.014,0.278,23-1
1946,-1231999564,4,14,0.118,12010,1417.839,0.12,0.011,0.397,23-1
1946,1269855356,4,14,0.128,11433,1467.419,0.126,0.012,0.392,23-1
1946,1269863738,4,21,0.138,4324,594.935,0.117,0.009,0.293,23-1
1946,-741032089,4,21,0.183,4355,797.645,0.145,0.014,0.389,23-1
1951,-1291856117,4,7,0.159,5257,834.29,0.133,0.016,0.341,23-1
1951,1209177710,4,7,0.135,5877,790.935,0.119,0.011,0.265,23-1
1951,-1231398299,4,13,0.16,4009,641.548,0.141,0.015,0.386,23-1
1951,91004690,4,13,0.143,5099,731.323,0.125,0.014,0.346,23-1
1948,1270065645,4,9,0.104,11274,1170.871,0.096,0.006,0.194,23-1
1948,-1270003239,4,9,0.084,11691,987.387,0.089,0.005,0.203,23-1
1948,-1270003224,4,10,0.109,10246,1114.387,0.109,0.006,0.19,23-1
1948,1270003202,4,10,0.131,10429,1362.452,0.102,0.011,0.356,23-1
2136,-1187711117,4,9,0.225,3085,692.677,0.135,0.038,0.901,23-1
2136,1004871805,4,2,0.081,14423,1172.194,0.075,0.009,0.168,23-1
2136,1220491153,4,9,0.073,9050,661.516,0.049,0.016,0.856,23-1
2136,-1229451451,4,2,0.067,14331,963.742,0.064,0.005,0.106,23-1
1950,-925789641,4,8,0.134,3964,530.516,0.054,0.048,2.274,23-1
1950,925789658,4,8,0.124,3692,457.774,0.039,0.036,2.868,23-1
1950,1208782356,4,12,0.217,8489,1844.194,0.167,0.035,0.667,23-1
1950,-1208721512,4,12,0.199,9500,1886.871,0.129,0.028,0.797,23-1
1950,940784127,4,15,0.141,9909,1395.516,0.134,0.017,0.51,23-1
2161,1290418883,4,5,0.105,2729,286.452,0.116,0.012,0.223,23-1
1950,-1291814196,4,16,0.211,4575,963.677,0.18,0.017,0.337,23-1
2161,1215947781,4,6,0.098,1896,186.581,0.093,0.004,0.137,23-1
1950,-925789639,4,15,0.133,12134,1615.097,0.11,0.016,0.553,23-1
2161,-1227089842,4,5,0.079,3513,278.935,0.073,0.011,0.382,23-1
1950,98850546,4,16,0.297,4010,1191.71,0.207,0.032,0.634,23-1
2161,-1187177558,4,6,0.234,913,213.581,0.218,0.017,0.18,23-1
2161,1186941473,4,5,0.045,7359,331.677,0.036,0.006,0.449,23-1
2161,1169224300,4,2,0.317,1001,317.032,0.457,0.199,0.614,23-1
2130,-122717663,4,4,0.237,1084,256.774,0.191,0.033,0.396,23-1
2130,-101074260,4,4,0.06,3373,203.71,0.042,0.014,0.762,23-1
2161,-1169224301,4,5,0.277,952,263.548,0.296,0.027,0.194,23-1
2130,-1070603088,4,3,0.244,1569,382.871,0.174,0.064,0.721,23-1
2130,-1204402105,4,3,0.108,2932,316.548,0.106,0.016,0.303,23-1
2130,101074226,4,3,0.047,5622,261.677,0.049,0.019,0.758,23-1
2130,1170759335,4,4,0.061,2715,166.839,0.053,0.018,0.737,23-1
2130,1204400894,4,3,0.109,2298,250.419,0.119,0.015,0.231,23-1
2130,-1128731698,4,4,0.084,2907,243.419,0.083,0.014,0.403,23-1
2144,-1220802888,4,1,0.098,1583,155.774,0.098,0,0,23-1
2144,-1220803138,4,2,0.083,3465,288.613,0.09,0.009,0.139,23-1
2144,1220802947,4,1,0.303,1185,358.903,0.303,0,0,23-1
2144,-1220804179,4,5,0.058,3955,230.871,0.062,0.012,0.524,23-1
2144,1220804584,4,5,0.345,904,311.452,0.307,0.03,0.271,23-1
1956,1202098042,4,4,0.199,5151,1026.581,0.134,0.044,0.697,23-1
1956,-1194237277,4,3,0.147,6352,936.161,0.164,0.026,0.281,23-1
2145,1220802947,4,1,0.303,1185,358.903,0.303,0,0,23-1
2145,-1220803138,4,2,0.083,3465,288.613,0.09,0.009,0.139,23-1
2145,-1220802888,4,1,0.098,1583,155.774,0.098,0,0,23-1
2145,-1220804179,4,5,0.058,3955,230.871,0.062,0.012,0.524,23-1
2145,1220804584,4,5,0.345,904,311.452,0.307,0.03,0.271,23-1
1955,-1212922626,4,2,0.073,13862,1018.742,0.075,0.003,0.047,23-1
1955,31994457,4,3,0.117,13633,1601.581,0.101,0.015,0.297,23-1
1955,-1212708290,4,7,0.105,12769,1345.516,0.087,0.01,0.322,23-1
1957,-1168809735,4,5,0.188,2905,545.323,0.121,0.046,0.923,23-1
1957,109875737,4,5,0.148,15660,2313.806,0.127,0.016,0.283,23-1
1957,-1168810918,4,6,0.146,13791,2017.258,0.129,0.012,0.226,23-1
1957,-109875494,4,6,0.132,17233,2281,0.111,0.016,0.379,23-1
1957,109878202,4,5,0.088,3663,321.903,0.082,0.025,0.72,23-1
1955,1212708622,4,9,0.089,12390,1100.355,0.096,0.01,0.288,23-1
1957,1193260259,4,6,0.116,15924,1845.839,0.108,0.01,0.192,23-1
1959,98263946,4,1,0.197,1008,198.871,0.197,0,0,23-1
1959,98263954,4,1,0.129,1667,215.258,0.129,0,0,23-1
1959,1205526774,4,2,0.154,1122,172.968,0.181,0.038,0.295,23-1
1959,-1205526773,4,2,0.167,1690,282.29,0.144,0.032,0.314,23-1
1964,-91511152,4,1,0.213,7784,1655.806,0.213,0,0,23-1
1964,91511151,4,1,0.196,14927,2932.484,0.196,0,0,23-1
1964,-91500097,4,1,0.205,15110,3092.032,0.205,0,0,23-1
1964,91500096,4,1,0.245,9499,2323.29,0.245,0,0,23-1
1964,-91500379,4,3,0.128,2668,342.71,0.111,0.03,0.467,23-1
1964,1125737004,4,2,0.208,4006,833.032,0.204,0.006,0.041,23-1
1964,-1125737005,4,3,0.181,3083,556.677,0.176,0.028,0.313,23-1
1964,91509777,4,3,0.082,5287,431.097,0.067,0.025,0.661,23-1
1964,134917425,4,3,0.146,14893,2169.097,0.165,0.016,0.176,23-1
1964,1295224648,4,3,0.136,19801,2694.258,0.13,0.021,0.306,23-1
1964,122671505,4,1,0.212,16196,3433.29,0.212,0,0,23-1
1964,1218152477,4,3,0.173,3600,621.935,0.16,0.062,0.763,23-1
1964,-1218153530,4,3,0.179,5031,900.774,0.166,0.027,0.296,23-1
1965,-999594368,4,1,0.291,9827,2856.71,0.291,0,0,23-1
1962,-98264152,4,1,0.103,1051,108.29,0.103,0,0,23-1
1962,-18868241,4,1,0.241,1120,269.903,0.241,0,0,23-1
1965,-109045973,4,2,0.18,8559,1541.516,0.218,0.054,0.349,23-1
1961,-1065282879,4,1,0.331,18779,6221.806,0.331,0,0,23-1
1961,1156623855,4,2,0.219,16178,3540.452,0.27,0.073,0.381,23-1
1963,106120327,4,9,0.146,2319,337.548,0.107,0.025,0.61,23-1
1970,1073223619,4,3,0.138,3144,433.323,0.127,0.012,0.189,23-1
1963,-908356816,4,9,0.094,2087,196.645,0.114,0.018,0.415,23-1
1970,-43013825,4,3,0.12,3301,396.806,0.1,0.022,0.433,23-1
467,1310471700,4,1,0.166,11084,1843.484,0.166,0,0,23-1
467,948472935,4,1,0,1410,0,0,0,0,23-1
1970,1073223623,4,6,0.14,2659,372.613,0.143,0.046,0.985,23-1
1970,-1213810996,4,6,0.087,2389,208.258,0.129,0.048,1.043,23-1
467,1217966977,4,4,0.089,23000,2049.968,0.044,0.05,2.042,23-1
467,1125702886,4,4,0.086,21141,1826.968,0.042,0.049,2.035,23-1
1967,-1245379489,4,5,0.099,7011,693.484,0.096,0.007,0.21,23-1
1967,117268721,4,5,0.105,6874,719.419,0.096,0.008,0.223,23-1
467,-1217966975,4,12,0.124,16773,2078.032,0.067,0.05,1.85,23-1
467,-1310474503,4,12,0.091,19138,1744.355,0.061,0.046,1.694,23-1
1967,-1209740350,4,7,0.092,9471,872.742,0.087,0.015,0.471,23-1
1967,-18609454,4,7,0.096,9307,897.129,0.098,0.017,0.486,23-1
1967,1245379494,4,9,0.17,2624,445.323,0.149,0.027,0.492,23-1
1967,-1162283212,4,9,0.225,2055,461.581,0.175,0.031,0.535,23-1
1971,-1242032750,4,4,0.133,1828,242.742,0.138,0.004,0.071,23-1
1971,-1241969142,4,6,0.067,14053,934.968,0.067,0.013,0.499,23-1
1971,1213176466,4,7,0.119,13203,1566.226,0.08,0.017,0.605,23-1
1975,125162251,4,7,0.135,10898,1466.032,0.067,0.05,2.014,23-1
1975,-1240921507,4,8,0.096,10845,1040.677,0.1,0.01,0.305,23-1
1975,1278734850,4,8,0.096,10961,1049.355,0.081,0.051,1.463,23-1
1975,-1197056336,4,9,0.075,7436,555.871,0.078,0.005,0.196,23-1
1977,-1223506647,4,3,0.117,3027,355.484,0.193,0.072,0.746,23-1
1975,1278739672,4,11,0.128,16812,2158.161,0.106,0.011,0.388,23-1
1975,19487417,4,8,0.158,12181,1926.774,0.107,0.023,0.624,23-1
1977,704520590,4,4,0.02,1488,29.226,0.008,0.009,2.486,23-1
1977,1223545314,4,4,0,296,0,0.076,0.09,2.328,23-1
1971,-1193689710,4,18,0.132,11388,1507.548,0.088,0.017,0.704,23-1
1977,90748137,4,3,0.22,2269,499.613,0.183,0.129,1.359,23-1
1972,-999916938,4,2,0.107,5608,601.839,0.145,0.053,0.517,23-1
1975,-1278736275,4,9,0.142,7348,1041.516,0.104,0.016,0.503,23-1
1972,999916939,4,2,0.241,4402,1060.065,0.205,0.051,0.355,23-1
1975,-1278736267,4,10,0.144,15049,2160.355,0.112,0.043,1.311,23-1
1971,1213730712,4,17,0.163,9948,1620.645,0.114,0.02,0.585,23-1
1973,816988561,4,4,0.287,1262,361.839,0.187,0.068,0.81,23-1
1973,1215827790,4,3,0.262,2978,781.226,0.191,0.067,0.7,23-1
1973,117306365,4,5,0.216,2334,503.516,0.24,0.104,1.081,23-1
1972,-19433628,4,6,0.146,5080,743.419,0.153,0.03,0.511,23-1
1972,99154456,4,5,0.155,4683,724.581,0.189,0.048,0.61,23-1
1973,-1215827232,4,3,0.183,2602,475.871,0.219,0.044,0.391,23-1
1973,-1215827102,4,4,0.189,1249,236.323,0.225,0.048,0.468,23-1
1973,-1264924961,4,5,0.332,2718,903.581,0.173,0.092,1.264,23-1
1976,1185276067,4,4,0.219,8141,1786.645,0.179,0.045,0.525,23-1
1976,-1222306390,4,5,0.318,4716,1501.968,0.269,0.061,0.545,23-1
1976,1185249397,4,5,0.296,4683,1385.29,0.269,0.065,0.66,23-1
1976,-1185343419,4,4,0.159,10805,1722.968,0.122,0.029,0.572,23-1
1973,1289970678,4,19,0.077,3592,277.129,0.093,0.018,0.804,23-1
1973,-1289970218,4,19,0.13,3633,472.742,0.079,0.019,0.989,23-1
1980,1186879028,4,6,0.303,1509,456.484,0.286,0.03,0.259,23-1
1980,1191408447,4,9,0.257,3384,868.161,0.161,0.038,0.843,23-1
1980,1209897653,4,5,0.295,2645,781.097,0.231,0.044,0.475,23-1
1980,-711605409,4,6,0.285,1562,445.129,0.281,0.023,0.228,23-1
1980,-1272305373,4,9,0.172,3110,533.645,0.178,0.022,0.45,23-1
1983,-1209883861,4,5,0.084,6729,568.258,0.073,0.008,0.273,23-1
1983,-1209765687,4,4,0.139,13955,1941.032,0.099,0.028,0.663,23-1
1980,1209715826,4,13,0.136,8000,1087.484,0.109,0.02,0.543,23-1
1983,1209765864,4,5,0.112,5867,655.226,0.089,0.014,0.389,23-1
1983,1209766418,4,2,0.1,11460,1143.226,0.098,0.003,0.041,23-1
1983,-1209766417,4,2,0.145,9888,1431.29,0.133,0.016,0.174,23-1
1980,-1209764729,4,13,0.242,4983,1206.484,0.19,0.036,0.471,23-1
1983,762165048,4,5,0.111,8343,927.097,0.106,0.005,0.091,23-1
1983,-762165042,4,6,0.083,7172,594.613,0.072,0.008,0.263,23-1
1983,762165040,4,6,0.11,8383,918.097,0.082,0.014,0.465,23-1
1983,1209766570,4,4,0.247,4676,1156.194,0.233,0.044,0.444,23-1
1983,-762165044,4,5,0.095,11749,1112.323,0.084,0.007,0.222,23-1
1983,762165035,4,13,0.09,9548,862.258,0.075,0.009,0.33,23-1
1983,-762165036,4,18,0.076,8039,609.71,0.041,0.01,1.063,23-1
1989,-945587126000,4,5,0.073,5640,410.226,0.078,0.008,0.244,23-1
1983,-1210099126,4,13,0.15,7182,1076.419,0.108,0.017,0.572,23-1
1989,1215141752000,4,5,0.087,5922,514.774,0.081,0.009,0.256,23-1
1989,-1215141923000,4,7,0.078,5498,426.355,0.076,0.013,0.494,23-1
1986,1210496982,4,4,0.141,2883,406.968,0.147,0.037,0.6,23-1
1989,1145743111000,4,7,0.08,5507,442.645,0.082,0.012,0.395,23-1
1986,-1218480563,4,4,0.306,1780,544.258,0.219,0.06,0.615,23-1
1986,1212822831,4,4,0.123,3597,441.097,0.116,0.036,0.711,23-1
1986,-1210497136,4,4,0.152,2914,442.516,0.158,0.046,0.714,23-1
1991,1285449396,4,10,0.157,5051,790.742,0.151,0.017,0.398,23-1
1991,1213325598,4,10,0.195,6672,1299.871,0.174,0.019,0.308,23-1
1984,1291807739,4,8,0.079,2754,217.258,0.108,0.039,0.94,23-1
1991,-1255504158,4,10,0.075,12455,938.806,0.061,0.009,0.411,23-1
1991,-1213330321,4,10,0.188,5777,1085.258,0.148,0.022,0.434,23-1
1991,-1255511298,4,10,0.206,7670,1580.548,0.172,0.024,0.391,23-1
1991,1255511270,4,10,0.209,6029,1258.129,0.166,0.036,0.513,23-1
1984,-1204095136,4,5,0.345,2523,870.548,0.206,0.085,0.985,23-1
1984,1204095134,4,5,0.289,2425,701.613,0.263,0.086,0.79,23-1
1984,-1204095138,4,5,0.209,10266,2147.484,0.229,0.072,0.791,23-1
1991,-1213404201,4,14,0.172,6527,1125.387,0.164,0.015,0.35,23-1
1991,1255511274,4,14,0.184,5915,1089.774,0.179,0.021,0.403,23-1
1984,-1209987504,4,5,0.314,11013,3460.677,0.188,0.071,0.901,23-1
1984,1291809938,4,8,0.182,8787,1600.065,0.184,0.046,0.773,23-1
1984,-1209987536,4,8,0.171,1973,337.968,0.165,0.048,0.907,23-1
1984,-1291812747,4,8,0.294,8533,2508.774,0.189,0.046,0.756,23-1
1988,1219808930000,4,6,0.169,9319,1571.129,0.139,0.024,0.368,23-1
1988,-98313065000,4,6,0.091,8757,793.226,0.094,0.006,0.186,23-1
1988,-1243594632000,4,10,0.152,7244,1098.355,0.094,0.022,0.799,23-1
1988,1243488894000,4,10,0.086,7047,609.258,0.124,0.024,0.661,23-1
1985,-18875426,4,1,0.145,3704,535.516,0.145,0,0,23-1
1985,18875426,4,1,0.184,2168,398.516,0.184,0,0,23-1
1985,-18875429,4,1,0.121,1179,142.097,0.121,0,0,23-1
1985,1210659213,4,2,0.229,2480,568.871,0.2,0.042,0.296,23-1
1985,1210659214,4,2,0.135,2720,367.516,0.178,0.06,0.478,23-1
1996,-1233600673,4,6,0.098,1737,171.065,0.07,0.016,0.612,23-1
1994,1074087437,4,8,0.058,21060,1220.548,0.06,0.004,0.189,23-1
1994,-124174526,4,8,0.063,19843,1250.387,0.063,0.005,0.22,23-1
1996,1233156977,4,6,0.134,1535,205.613,0.115,0.022,0.513,23-1
1657,-18873094,4,1,0.099,1257,124.774,0.099,0,0,23-1
1657,18873092,4,1,0.107,4957,530.355,0.107,0,0,23-1
1657,1210190122,4,6,0.083,2545,212.323,0.093,0.02,0.604,23-1
1657,98331384,4,2,0.142,1271,180.839,0.094,0.069,1.036,23-1
1657,-18873078,4,1,0.077,5698,436.968,0.077,0,0,23-1
1657,1314191969,4,4,0.096,4705,452.097,0.086,0.03,0.75,23-1
1994,-1209312251,4,19,0.072,18352,1324.258,0.068,0.008,0.386,23-1
1994,1209310297,4,19,0.069,19737,1370.452,0.066,0.007,0.393,23-1
1657,-110465067,4,6,0.066,5187,344.194,0.044,0.014,0.858,23-1
1657,-98317865,4,4,0.132,2131,280.516,0.103,0.025,0.527,23-1
1997,-1244934900,4,3,0.036,11819,429.226,0.038,0.004,0.19,23-1
1997,1244934881,4,3,0.075,7821,587.742,0.062,0.011,0.309,23-1
